school,student,girl,schgend,gcse,lrt
64,6,0,2,70.735359,57.9254
64,7,0,2,87.348999,68.670097
64,8,0,2,78.965698,74.456001
64,9,0,2,60.606201,47.181
64,10,0,2,74.781898,63.710999
64,11,0,2,71.340698,62.884499
64,12,0,2,58.813999,54.6194
64,13,0,2,87.348999,71.975998
64,14,0,2,78.965698,66.190598
64,15,0,2,77.472298,68.670097
64,16,0,2,79.675903,66.190598
64,17,0,2,55.612999,63.710999
64,18,0,2,78.965698,74.456001
64,19,0,2,81.757996,77.762001
64,20,0,2,50.378998,62.884499
64,21,0,2,71.941498,79.415001
64,22,0,2,68.023903,54.6194
64,23,0,2,63.004898,48.834
64,24,0,2,68.023903,62.884499
64,25,0,2,68.023903,51.313301
64,26,0,2,76.1073,64.537598
64,27,0,2,68.023903,69.496704
64,28,0,2,90.397003,68.670097
64,29,0,2,56.646999,40.569
64,30,0,2,76.1073,61.231499
64,31,0,2,68.023903,67.017097
64,32,0,2,76.787598,58.751999
64,33,0,2,71.941498,62.884499
64,34,0,2,76.787598,62.884499
64,35,0,2,73.280701,66.190598
64,36,0,2,52.761002,52.9664
64,37,0,2,85.792,74.456001
64,38,0,2,52.761002,40.569
64,39,0,2,71.340698,64.537598
64,40,0,2,82.404999,69.496704
64,41,0,2,80.395996,76.109001
64,42,0,2,73.280701,54.6194
64,43,0,2,83.100998,81.068001
64,44,0,2,60.606201,53.7929
64,45,0,2,81.094002,67.843597
64,46,0,2,69.37912,56.2724
64,47,0,2,72.613197,68.670097
64,48,0,2,81.094002,71.975998
64,49,0,2,71.941498,59.57848
64,50,0,2,53.763,64.537598
64,51,0,2,78.219902,63.710999
64,52,0,2,71.941498,62.057999
64,53,0,2,69.37912,70.322998
64,54,0,2,86.617996,84.374001
64,55,0,2,81.094002,68.670097
64,56,0,2,72.613197,64.537598
64,57,0,2,73.280701,58.751999
64,58,0,2,83.747002,62.057999
64,59,0,2,76.787598,59.57848
65,1,1,3,71.941498,69.496704
65,2,1,3,58.813999,45.528
65,3,1,3,69.37912,62.884499
65,4,1,3,75.443398,57.9254
65,5,1,3,60.606201,45.528
65,6,1,3,71.941498,69.496704
65,7,1,3,74.781898,62.057999
65,8,1,3,74.026703,58.751999
65,9,1,3,51.632999,36.436001
65,10,1,3,57.805,67.843597
65,11,1,3,63.004898,53.7929
65,12,1,3,61.473301,71.975998
65,13,1,3,76.787598,73.628998
65,14,1,3,48.914001,50.486801
65,15,1,3,71.340698,50.486801
65,16,1,3,65.802002,52.139801
65,17,1,3,78.219902,63.710999
65,18,1,3,48.914001,45.528
65,19,1,3,57.805,47.181
65,20,1,3,83.100998,57.0989
65,21,1,3,69.37912,56.2724
65,22,1,3,68.709198,67.017097
65,23,1,3,81.094002,70.322998
65,24,1,3,63.769501,62.884499
65,25,1,3,62.238899,40.569
65,26,1,3,65.072197,59.57848
65,27,1,3,68.023903,71.975998
65,28,1,3,68.709198,56.2724
65,29,1,3,74.781898,58.751999
65,30,1,3,66.611603,43.875
65,31,1,3,71.340698,57.9254
65,32,1,3,78.219902,56.2724
65,33,1,3,72.613197,60.404991
65,34,1,3,72.613197,53.7929
65,35,1,3,69.37912,48.007
65,36,1,3,58.813999,48.007
65,37,1,3,83.100998,76.109001
65,38,1,3,53.763,44.701
65,39,1,3,65.802002,62.057999
65,40,1,3,69.37912,53.7929
65,41,1,3,71.941498,51.313301
65,42,1,3,65.802002,49.66
65,43,1,3,70.735359,71.975998
65,44,1,3,71.941498,58.751999
65,45,1,3,81.094002,68.670097
65,46,1,3,69.37912,62.884499
65,47,1,3,72.613197,65.364098
65,48,1,3,52.761002,48.007
65,49,1,3,56.646999,49.66
65,50,1,3,78.965698,76.109001
65,51,1,3,68.023903,71.150002
65,52,1,3,62.238899,58.751999
65,53,1,3,74.781898,69.496704
65,54,1,3,68.023903,53.7929
65,55,1,3,69.37912,51.313301
65,56,1,3,42.473,31.477001
65,57,1,3,76.1073,61.231499
65,58,1,3,74.781898,57.0989
65,59,1,3,63.769501,45.528
65,60,1,3,65.072197,45.528
65,61,1,3,65.802002,57.0989
65,62,1,3,47.083,50.486801
65,63,1,3,70.735359,48.007
65,64,1,3,75.443398,75.281998
65,65,1,3,75.443398,71.150002
65,66,1,3,63.769501,57.9254
65,67,1,3,70.043221,71.150002
65,68,1,3,52.761002,53.7929
65,69,1,3,48.914001,48.834
65,70,1,3,56.646999,56.2724
65,71,1,3,72.613197,69.496704
65,72,1,3,73.280701,71.150002
65,73,1,3,67.348404,59.57848
65,74,1,3,58.813999,47.181
65,75,1,3,53.763,44.701
65,76,1,3,76.1073,78.587997
65,77,1,3,63.004898,49.66
65,78,1,3,70.043221,64.537598
65,79,1,3,70.043221,52.139801
65,80,1,3,59.709,46.354
