school,student,gcse,lrt,girl,schgend,avslrt,schav,vrband,meanLRT,sdLRT,lrt_orig
17,36,-18.367001,-21.084002,0,1,-1.1824,2,2,59.878632,4.9361196,49.471317
17,37,11.757999,6.1905999,1,1,-1.1824,2,1,59.878632,4.9361196,62.934387
17,38,-4.198,-16.952,0,1,-1.1824,2,3,59.878632,4.9361196,51.510921
17,39,1.3406999,10.323,1,1,-1.1824,2,1,59.878632,4.9361196,64.97419
17,40,11.757999,18.588001,0,1,-1.1824,2,1,59.878632,4.9361196,69.053894
17,41,-5.5510998,7.0170999,1,1,-1.1824,2,2,59.878632,4.9361196,63.342358
17,42,13.101,16.935001,1,1,-1.1824,2,1,59.878632,4.9361196,68.237953
17,43,5.4434004,-4.5541,1,1,-1.1824,2,2,59.878632,4.9361196,57.630672
17,44,-1.9761001,7.8435998,1,1,-1.1824,2,1,59.878632,4.9361196,63.750328
17,45,-25.100998,-15.299,1,1,-1.1824,2,3,59.878632,4.9361196,52.326862
17,46,-.62088001,-5.3806,1,1,-1.1824,2,2,59.878632,4.9361196,57.222702
17,47,-11.186,-10.34,1,1,-1.1824,2,3,59.878632,4.9361196,54.774685
17,48,-13.353,2.0580001,0,1,-1.1824,2,2,59.878632,4.9361196,60.894485
17,49,11.094,9.4967003,1,1,-1.1824,2,2,59.878632,4.9361196,64.566315
17,50,4.0267,22.721001,0,1,-1.1824,2,1,59.878632,4.9361196,71.093987
17,51,-3.3884001,-8.6866999,1,1,-1.1824,2,2,59.878632,4.9361196,55.590775
17,52,-3.3884001,2.8845,1,1,-1.1824,2,3,59.878632,4.9361196,61.302456
17,53,-1.2908,-1.2479999,1,1,-1.1824,2,2,59.878632,4.9361196,59.262604
17,54,2.6131999,6.1905999,1,1,-1.1824,2,2,59.878632,4.9361196,62.934387
17,55,-7.7610998,3.711,1,1,-1.1824,2,2,59.878632,4.9361196,61.710426
17,56,-13.353,-26.870001,0,1,-1.1824,2,2,59.878632,4.9361196,46.615276
17,57,7.4723001,6.1905999,1,1,-1.1824,2,2,59.878632,4.9361196,62.934387
17,58,8.9657001,6.1905999,1,1,-1.1824,2,1,59.878632,4.9361196,62.934387
17,59,-4.198,-11.993,1,1,-1.1824,2,2,59.878632,4.9361196,53.958744
17,60,12.405,16.935001,1,1,-1.1824,2,1,59.878632,4.9361196,68.237953
17,61,-7.7610998,-3.7276001,1,1,-1.1824,2,1,59.878632,4.9361196,58.038643
17,62,3.2807002,-.42151999,1,1,-1.1824,2,1,59.878632,4.9361196,59.670563
17,63,15.061999,4.5376,0,1,-1.1824,2,2,59.878632,4.9361196,62.118446
17,64,-1.9761001,-7.0336003,1,1,-1.1824,2,2,59.878632,4.9361196,56.406761
17,65,2.6131999,-19.431,1,1,-1.1824,2,3,59.878632,4.9361196,50.287258
17,66,4.0267,-8.6866999,1,1,-1.1824,2,2,59.878632,4.9361196,55.590775
17,67,-1.9761001,-4.5541,1,1,-1.1824,2,2,59.878632,4.9361196,57.630672
17,68,-14.386999,-14.471999,1,1,-1.1824,2,3,59.878632,4.9361196,52.735081
17,69,-4.9278002,-7.8601999,1,1,-1.1824,2,2,59.878632,4.9361196,55.998741
17,70,-9.3937998,1.2315,0,1,-1.1824,2,2,59.878632,4.9361196,60.486515
17,71,8.9657001,11.15,0,1,-1.1824,2,1,59.878632,4.9361196,65.382408
17,72,14.395,9.4967003,1,1,-1.1824,2,1,59.878632,4.9361196,64.566315
17,73,.043218002,2.8845,1,1,-1.1824,2,2,59.878632,4.9361196,61.302456
17,74,-3.3884001,7.0170999,1,1,-1.1824,2,2,59.878632,4.9361196,63.342358
17,75,-11.186,-1.2479999,1,1,-1.1824,2,2,59.878632,4.9361196,59.262604
17,76,-14.386999,-2.9010999,1,1,-1.1824,2,2,59.878632,4.9361196,58.446613
17,77,.73536003,-4.5541,1,1,-1.1824,2,2,59.878632,4.9361196,57.630672
17,78,-12.195,-14.471999,0,1,-1.1824,2,2,59.878632,4.9361196,52.735081
17,79,-4.9278002,5.3640995,1,1,-1.1824,2,2,59.878632,4.9361196,62.526417
17,80,.043218002,5.3640995,1,1,-1.1824,2,2,59.878632,4.9361196,62.526417
17,81,-2.6515999,-.42151999,1,1,-1.1824,2,2,59.878632,4.9361196,59.670563
17,82,1.3406999,6.1905999,1,1,-1.1824,2,1,59.878632,4.9361196,62.934387
17,83,1.9414999,-2.0746,0,1,-1.1824,2,2,59.878632,4.9361196,58.854584
17,84,-10.290999,-.42151999,1,1,-1.1824,2,2,59.878632,4.9361196,59.670563
17,85,-17.239,-.42151999,0,1,-1.1824,2,1,59.878632,4.9361196,59.670563
17,86,.043218002,4.5376,0,1,-1.1824,2,1,59.878632,4.9361196,62.118446
17,87,-2.6515999,-14.471999,1,1,-1.1824,2,2,59.878632,4.9361196,52.735081
17,88,-6.2304997,-6.2070999,1,1,-1.1824,2,2,59.878632,4.9361196,56.814732
17,89,-6.2304997,-6.2070999,1,1,-1.1824,2,2,59.878632,4.9361196,56.814732
17,90,-1.2908,16.109001,0,1,-1.1824,2,1,59.878632,4.9361196,67.830231
17,91,-3.3884001,16.109001,1,1,-1.1824,2,1,59.878632,4.9361196,67.830231
17,92,-9.3937998,2.0580001,1,1,-1.1824,2,1,59.878632,4.9361196,60.894485
17,93,-9.3937998,-2.9010999,0,1,-1.1824,2,2,59.878632,4.9361196,58.446613
17,94,-5.5510998,7.0170999,1,1,-1.1824,2,2,59.878632,4.9361196,63.342358
17,95,10.396,11.15,1,1,-1.1824,2,1,59.878632,4.9361196,65.382408
17,96,-6.2304997,-3.7276001,1,1,-1.1824,2,3,59.878632,4.9361196,58.038643
17,97,-18.367001,1.2315,1,1,-1.1824,2,2,59.878632,4.9361196,60.486515
17,98,6.7876,.40499002,1,1,-1.1824,2,2,59.878632,4.9361196,60.078541
17,99,-15.267,-4.5541,1,1,-1.1824,2,3,59.878632,4.9361196,57.630672
17,100,7.4723001,.40499002,1,1,-1.1824,2,2,59.878632,4.9361196,60.078541
17,101,10.396,30.16,1,1,-1.1824,2,1,59.878632,4.9361196,74.765968
17,102,-1.2908,-11.166,1,1,-1.1824,2,2,59.878632,4.9361196,54.366959
17,103,2.6131999,-9.5131998,1,1,-1.1824,2,2,59.878632,4.9361196,55.182804
17,104,4.0267,2.8845,1,1,-1.1824,2,1,59.878632,4.9361196,61.302456
17,105,4.0267,3.711,1,1,-1.1824,2,1,59.878632,4.9361196,61.710426
17,106,13.101,-8.6866999,1,1,-1.1824,2,2,59.878632,4.9361196,55.590775
17,107,11.757999,-4.5541,1,1,-1.1824,2,2,59.878632,4.9361196,57.630672
17,108,-21.085999,-9.5131998,1,1,-1.1824,2,2,59.878632,4.9361196,55.182804
17,109,-.62088001,1.2315,1,1,-1.1824,2,2,59.878632,4.9361196,60.486515
17,110,-8.5267,-2.9010999,1,1,-1.1824,2,2,59.878632,4.9361196,58.446613
17,111,.73536003,2.0580001,1,1,-1.1824,2,2,59.878632,4.9361196,60.894485
17,112,2.6131999,2.8845,1,1,-1.1824,2,2,59.878632,4.9361196,61.302456
17,113,7.4723001,7.8435998,1,1,-1.1824,2,1,59.878632,4.9361196,63.750328
17,114,-4.198,-16.952,0,1,-1.1824,2,3,59.878632,4.9361196,51.510921
17,115,-4.198,-2.0746,1,1,-1.1824,2,2,59.878632,4.9361196,58.854584
17,116,10.396,4.5376,1,1,-1.1824,2,2,59.878632,4.9361196,62.118446
17,117,2.6131999,13.629,0,1,-1.1824,2,1,59.878632,4.9361196,66.606071
17,118,4.0267,.40499002,1,1,-1.1824,2,1,59.878632,4.9361196,60.078541
17,119,-4.9278002,.40499002,1,1,-1.1824,2,2,59.878632,4.9361196,60.078541
17,120,6.1072998,5.3640995,1,1,-1.1824,2,1,59.878632,4.9361196,62.526417
17,121,-3.3884001,-8.6866999,1,1,-1.1824,2,2,59.878632,4.9361196,55.590775
17,122,-6.9951,-2.9010999,1,1,-1.1824,2,2,59.878632,4.9361196,58.446613
17,123,-8.5267,-6.2070999,0,1,-1.1824,2,2,59.878632,4.9361196,56.814732
17,124,-18.367001,-29.349998,0,1,-1.1824,2,3,59.878632,4.9361196,45.391121
17,125,-7.7610998,1.2315,1,1,-1.1824,2,2,59.878632,4.9361196,60.486515
17,126,-30.594999,-18.605,0,1,-1.1824,2,3,59.878632,4.9361196,50.694981
18,1,-13.353,.40499002,1,3,1.4244001,2,2,55.372513,4.8852673,55.570362
18,2,22.031,16.109001,1,3,1.4244001,2,1,55.372513,4.8852673,63.242191
18,3,-6.9951,-6.2070999,1,3,1.4244001,2,2,55.372513,4.8852673,52.340179
18,4,-1.2908,-6.2070999,1,3,1.4244001,2,2,55.372513,4.8852673,52.340179
18,5,-4.198,5.3640995,1,3,1.4244001,2,2,55.372513,4.8852673,57.993019
18,6,8.2199001,-4.5541,1,3,1.4244001,2,1,55.372513,4.8852673,53.147713
18,7,-4.198,-1.2479999,1,3,1.4244001,2,2,55.372513,4.8852673,54.762833
18,8,-4.9278002,.40499002,1,3,1.4244001,2,2,55.372513,4.8852673,55.570362
18,9,-6.9951,9.4967003,1,3,1.4244001,2,2,55.372513,4.8852673,60.011906
18,10,-1.2908,-.42151999,1,3,1.4244001,2,2,55.372513,4.8852673,55.166588
18,11,6.7876,-.42151999,1,3,1.4244001,2,1,55.372513,4.8852673,55.166588
18,12,7.4723001,2.0580001,1,3,1.4244001,2,1,55.372513,4.8852673,56.377899
18,13,-4.9278002,2.8845,1,3,1.4244001,2,2,55.372513,4.8852673,56.78167
18,14,-6.9951,-10.34,1,3,1.4244001,2,2,55.372513,4.8852673,50.321148
18,15,-11.186,6.1905999,1,3,1.4244001,2,2,55.372513,4.8852673,58.396786
18,16,-1.9761001,7.8435998,1,3,1.4244001,2,2,55.372513,4.8852673,59.204323
18,17,3.2807002,9.4967003,1,3,1.4244001,2,1,55.372513,4.8852673,60.011906
18,18,-10.290999,2.8845,1,3,1.4244001,2,2,55.372513,4.8852673,56.78167
18,19,.043218002,.40499002,1,3,1.4244001,2,2,55.372513,4.8852673,55.570362
18,20,9.6758995,8.6701002,1,3,1.4244001,2,1,55.372513,4.8852673,59.608089
18,21,-3.3884001,.40499002,1,3,1.4244001,2,2,55.372513,4.8852673,55.570362
18,22,4.0267,4.5376,1,3,1.4244001,2,1,55.372513,4.8852673,57.589252
18,23,.043218002,5.3640995,1,3,1.4244001,2,1,55.372513,4.8852673,57.993019
18,24,5.4434004,-.42151999,1,3,1.4244001,2,2,55.372513,4.8852673,55.166588
18,25,-2.6515999,-3.7276001,1,3,1.4244001,2,2,55.372513,4.8852673,53.551479
18,26,-4.198,5.3640995,1,3,1.4244001,2,1,55.372513,4.8852673,57.993019
18,27,-7.7610998,1.2315,1,3,1.4244001,2,2,55.372513,4.8852673,55.974133
18,28,-17.239,-2.9010999,1,3,1.4244001,2,2,55.372513,4.8852673,53.95525
18,29,-1.2908,-8.6866999,1,3,1.4244001,2,2,55.372513,4.8852673,51.128826
18,30,-11.186,5.3640995,1,3,1.4244001,2,2,55.372513,4.8852673,57.993019
18,31,2.6131999,1.2315,1,3,1.4244001,2,1,55.372513,4.8852673,55.974133
18,32,-6.9951,.40499002,1,3,1.4244001,2,2,55.372513,4.8852673,55.570362
18,33,12.405,-14.471999,1,3,1.4244001,2,1,55.372513,4.8852673,48.302555
18,34,-7.7610998,-2.0746,1,3,1.4244001,2,2,55.372513,4.8852673,54.359016
18,35,4.7818999,-7.0336003,1,3,1.4244001,2,2,55.372513,4.8852673,51.936413
18,36,-13.353,-6.2070999,1,3,1.4244001,2,2,55.372513,4.8852673,52.340179
18,37,1.9414999,3.711,1,3,1.4244001,2,1,55.372513,4.8852673,57.185436
18,38,8.9657001,2.8845,1,3,1.4244001,2,2,55.372513,4.8852673,56.78167
18,39,16.618,-5.3806,1,3,1.4244001,2,2,55.372513,4.8852673,52.743946
18,40,-5.5510998,-6.2070999,1,3,1.4244001,2,2,55.372513,4.8852673,52.340179
18,41,-.62088001,8.6701002,1,3,1.4244001,2,2,55.372513,4.8852673,59.608089
18,42,5.4434004,-.42151999,1,3,1.4244001,2,2,55.372513,4.8852673,55.166588
18,43,-1.2908,4.5376,1,3,1.4244001,2,2,55.372513,4.8852673,57.589252
18,44,14.395,5.3640995,1,3,1.4244001,2,1,55.372513,4.8852673,57.993019
18,45,.043218002,5.3640995,1,3,1.4244001,2,1,55.372513,4.8852673,57.993019
18,46,.043218002,6.1905999,1,3,1.4244001,2,1,55.372513,4.8852673,58.396786
18,47,-2.6515999,.40499002,1,3,1.4244001,2,2,55.372513,4.8852673,55.570362
18,48,2.6131999,1.2315,1,3,1.4244001,2,2,55.372513,4.8852673,55.974133
18,49,-10.290999,7.0170999,1,3,1.4244001,2,2,55.372513,4.8852673,58.800552
18,50,.043218002,3.711,1,3,1.4244001,2,2,55.372513,4.8852673,57.185436
18,51,-6.9951,-9.5131998,1,3,1.4244001,2,3,55.372513,4.8852673,50.72506
18,52,-.62088001,-6.2070999,1,3,1.4244001,2,3,55.372513,4.8852673,52.340179
18,53,-2.6515999,-2.0746,1,3,1.4244001,2,2,55.372513,4.8852673,54.359016
18,54,-4.9278002,-7.8601999,1,3,1.4244001,2,2,55.372513,4.8852673,51.532597
18,55,-6.2304997,4.5376,1,3,1.4244001,2,2,55.372513,4.8852673,57.589252
18,56,14.395,2.0580001,1,3,1.4244001,2,2,55.372513,4.8852673,56.377899
18,57,-11.186,-5.3806,1,3,1.4244001,2,2,55.372513,4.8852673,52.743946
18,58,6.7876,3.711,1,3,1.4244001,2,1,55.372513,4.8852673,57.185436
18,59,-2.6515999,1.2315,1,3,1.4244001,2,2,55.372513,4.8852673,55.974133
18,60,-1.2908,3.711,1,3,1.4244001,2,2,55.372513,4.8852673,57.185436
18,61,8.2199001,-14.471999,1,3,1.4244001,2,2,55.372513,4.8852673,48.302555
18,62,-2.6515999,-6.2070999,1,3,1.4244001,2,2,55.372513,4.8852673,52.340179
18,63,15.061999,16.109001,1,3,1.4244001,2,1,55.372513,4.8852673,63.242191
18,64,2.6131999,6.1905999,1,3,1.4244001,2,2,55.372513,4.8852673,58.396786
18,65,-1.2908,-3.7276001,1,3,1.4244001,2,1,55.372513,4.8852673,53.551479
18,66,14.395,19.414999,1,3,1.4244001,2,1,55.372513,4.8852673,64.857262
18,67,-9.3937998,11.976,1,3,1.4244001,2,2,55.372513,4.8852673,61.22311
18,68,6.7876,6.1905999,1,3,1.4244001,2,2,55.372513,4.8852673,58.396786
18,69,9.6758995,-1.2479999,1,3,1.4244001,2,2,55.372513,4.8852673,54.762833
18,70,6.7876,-4.5541,1,3,1.4244001,2,2,55.372513,4.8852673,53.147713
18,71,-6.9951,-.42151999,1,3,1.4244001,2,2,55.372513,4.8852673,55.166588
18,72,13.747,12.803,1,3,1.4244001,2,1,55.372513,4.8852673,61.627121
18,73,-4.198,11.15,1,3,1.4244001,2,2,55.372513,4.8852673,60.819584
18,74,-12.195,-10.34,1,3,1.4244001,2,2,55.372513,4.8852673,50.321148
18,75,-4.198,9.4967003,1,3,1.4244001,2,1,55.372513,4.8852673,60.011906
18,76,-6.2304997,3.711,1,3,1.4244001,2,2,55.372513,4.8852673,57.185436
18,77,-14.386999,-6.2070999,1,3,1.4244001,2,2,55.372513,4.8852673,52.340179
18,78,-10.290999,-3.7276001,1,3,1.4244001,2,2,55.372513,4.8852673,53.551479
18,79,6.1072998,6.1905999,1,3,1.4244001,2,1,55.372513,4.8852673,58.396786
18,80,9.6758995,5.3640995,1,3,1.4244001,2,1,55.372513,4.8852673,57.993019
18,81,14.395,12.803,1,3,1.4244001,2,1,55.372513,4.8852673,61.627121
18,82,-4.9278002,-7.8601999,1,3,1.4244001,2,2,55.372513,4.8852673,51.532597
18,83,-5.5510998,-1.2479999,1,3,1.4244001,2,2,55.372513,4.8852673,54.762833
18,84,.043218002,7.0170999,1,3,1.4244001,2,1,55.372513,4.8852673,58.800552
18,85,13.101,-.42151999,1,3,1.4244001,2,2,55.372513,4.8852673,55.166588
18,86,7.4723001,-15.299,1,3,1.4244001,2,2,55.372513,4.8852673,47.898544
18,87,-10.290999,-3.7276001,1,3,1.4244001,2,2,55.372513,4.8852673,53.551479
18,88,12.405,-.42151999,1,3,1.4244001,2,1,55.372513,4.8852673,55.166588
18,89,-1.2908,-5.3806,1,3,1.4244001,2,3,55.372513,4.8852673,52.743946
18,90,-19.621,-6.2070999,1,3,1.4244001,2,3,55.372513,4.8852673,52.340179
18,91,4.7818999,3.711,1,3,1.4244001,2,2,55.372513,4.8852673,57.185436
18,92,-8.5267,3.711,1,3,1.4244001,2,1,55.372513,4.8852673,57.185436
18,93,-10.290999,-2.0746,1,3,1.4244001,2,2,55.372513,4.8852673,54.359016
18,94,3.2807002,4.5376,1,3,1.4244001,2,2,55.372513,4.8852673,57.589252
18,95,-21.085999,2.0580001,1,3,1.4244001,2,2,55.372513,4.8852673,56.377899
18,96,-10.290999,4.5376,1,3,1.4244001,2,1,55.372513,4.8852673,57.589252
18,97,.043218002,2.8845,1,3,1.4244001,2,2,55.372513,4.8852673,56.78167
18,98,11.757999,4.5376,1,3,1.4244001,2,1,55.372513,4.8852673,57.589252
18,99,3.2807002,-7.8601999,1,3,1.4244001,2,2,55.372513,4.8852673,51.532597
18,100,-7.7610998,-3.7276001,1,3,1.4244001,2,2,55.372513,4.8852673,53.551479
18,101,8.2199001,5.3640995,1,3,1.4244001,2,1,55.372513,4.8852673,57.993019
18,102,10.396,8.6701002,1,3,1.4244001,2,1,55.372513,4.8852673,59.608089
18,103,8.9657001,1.2315,1,3,1.4244001,2,2,55.372513,4.8852673,55.974133
18,104,3.2807002,1.2315,1,3,1.4244001,2,2,55.372513,4.8852673,55.974133
18,105,6.7876,3.711,1,3,1.4244001,2,2,55.372513,4.8852673,57.185436
18,106,9.6758995,11.976,1,3,1.4244001,2,1,55.372513,4.8852673,61.22311
18,107,8.2199001,7.0170999,1,3,1.4244001,2,2,55.372513,4.8852673,58.800552
18,108,-9.3937998,-1.2479999,1,3,1.4244001,2,2,55.372513,4.8852673,54.762833
18,109,.73536003,-7.0336003,1,3,1.4244001,2,2,55.372513,4.8852673,51.936413
18,110,.73536003,3.711,1,3,1.4244001,2,2,55.372513,4.8852673,57.185436
18,111,-1.2908,7.8435998,1,3,1.4244001,2,1,55.372513,4.8852673,59.204323
18,112,4.7818999,6.1905999,1,3,1.4244001,2,1,55.372513,4.8852673,58.396786
18,113,2.6131999,-2.9010999,1,3,1.4244001,2,2,55.372513,4.8852673,53.95525
18,114,.73536003,-2.0746,1,3,1.4244001,2,2,55.372513,4.8852673,54.359016
18,115,4.0267,11.15,1,3,1.4244001,2,1,55.372513,4.8852673,60.819584
18,116,-1.2908,7.8435998,1,3,1.4244001,2,1,55.372513,4.8852673,59.204323
18,117,-5.5510998,2.8845,1,3,1.4244001,2,2,55.372513,4.8852673,56.78167
18,118,-3.3884001,1.2315,1,3,1.4244001,2,2,55.372513,4.8852673,55.974133
18,119,5.4434004,5.3640995,1,3,1.4244001,2,1,55.372513,4.8852673,57.993019
18,120,.043218002,7.0170999,1,3,1.4244001,2,1,55.372513,4.8852673,58.800552
19,1,-16.237,-14.471999,0,1,3.8462999,3,2,74.08387,5.1553144,66.6231
19,2,3.2807002,5.3640995,1,1,3.8462999,3,2,74.08387,5.1553144,76.849236
19,3,4.7818999,2.8845,0,1,3.8462999,3,1,74.08387,5.1553144,75.570923
19,4,14.395,5.3640995,1,1,3.8462999,3,1,74.08387,5.1553144,76.849236
19,5,-1.2908,11.15,0,1,3.8462999,3,2,74.08387,5.1553144,79.832047
19,6,15.792,7.0170999,1,1,3.8462999,3,1,74.08387,5.1553144,77.701408
19,7,13.101,16.935001,1,1,3.8462999,3,1,74.08387,5.1553144,82.814392
19,8,-10.290999,2.8845,0,1,3.8462999,3,2,74.08387,5.1553144,75.570923
19,9,-3.3884001,2.0580001,0,1,3.8462999,3,1,74.08387,5.1553144,75.144836
19,10,3.2807002,8.6701002,0,1,3.8462999,3,1,74.08387,5.1553144,78.553581
19,11,2.6131999,8.6701002,0,1,3.8462999,3,1,74.08387,5.1553144,78.553581
19,12,4.7818999,2.8845,0,1,3.8462999,3,1,74.08387,5.1553144,75.570923
19,13,6.1072998,-3.7276001,1,1,3.8462999,3,2,74.08387,5.1553144,72.162178
19,14,-7.7610998,-2.9010999,0,1,3.8462999,3,2,74.08387,5.1553144,72.588264
19,15,14.395,10.323,1,1,3.8462999,3,1,74.08387,5.1553144,79.405701
19,16,-6.2304997,4.5376,0,1,3.8462999,3,2,74.08387,5.1553144,76.423149
19,17,-13.353,-.42151999,0,1,3.8462999,3,2,74.08387,5.1553144,73.866562
19,18,14.395,2.0580001,1,1,3.8462999,3,1,74.08387,5.1553144,75.144836
19,19,-.62088001,2.8845,0,1,3.8462999,3,2,74.08387,5.1553144,75.570923
19,20,13.101,11.976,0,1,3.8462999,3,1,74.08387,5.1553144,80.257874
19,21,-7.7610998,6.1905999,0,1,3.8462999,3,2,74.08387,5.1553144,77.275322
19,22,-6.9951,1.2315,0,1,3.8462999,3,2,74.08387,5.1553144,74.71875
19,23,19.771,8.6701002,1,1,3.8462999,3,1,74.08387,5.1553144,78.553581
19,24,7.4723001,-.42151999,1,1,3.8462999,3,2,74.08387,5.1553144,73.866562
19,25,-.62088001,2.0580001,0,1,3.8462999,3,2,74.08387,5.1553144,75.144836
19,26,-6.2304997,-7.8601999,0,1,3.8462999,3,2,74.08387,5.1553144,70.031693
19,27,9.6758995,11.15,0,1,3.8462999,3,1,74.08387,5.1553144,79.832047
19,28,-6.2304997,7.8435998,1,1,3.8462999,3,2,74.08387,5.1553144,78.127495
19,29,-7.7610998,2.0580001,1,1,3.8462999,3,2,74.08387,5.1553144,75.144836
19,30,-1.9761001,-1.2479999,1,1,3.8462999,3,2,74.08387,5.1553144,73.440483
19,31,4.0267,-.42151999,0,1,3.8462999,3,2,74.08387,5.1553144,73.866562
19,32,-1.2908,1.2315,0,1,3.8462999,3,1,74.08387,5.1553144,74.71875
19,33,4.7818999,10.323,0,1,3.8462999,3,2,74.08387,5.1553144,79.405701
19,34,-1.9761001,-4.5541,0,1,3.8462999,3,2,74.08387,5.1553144,71.736092
19,35,.043218002,11.15,1,1,3.8462999,3,1,74.08387,5.1553144,79.832047
19,36,2.6131999,5.3640995,1,1,3.8462999,3,2,74.08387,5.1553144,76.849236
19,37,5.4434004,9.4967003,0,1,3.8462999,3,2,74.08387,5.1553144,78.979721
19,38,4.0267,6.1905999,0,1,3.8462999,3,2,74.08387,5.1553144,77.275322
19,39,11.094,2.0580001,0,1,3.8462999,3,2,74.08387,5.1553144,75.144836
19,40,13.101,11.976,1,1,3.8462999,3,1,74.08387,5.1553144,80.257874
19,41,6.7876,-1.2479999,0,1,3.8462999,3,2,74.08387,5.1553144,73.440483
19,42,7.4723001,10.323,0,1,3.8462999,3,2,74.08387,5.1553144,79.405701
19,43,-6.9951,-3.7276001,0,1,3.8462999,3,2,74.08387,5.1553144,72.162178
19,44,-7.7610998,-11.993,0,1,3.8462999,3,2,74.08387,5.1553144,67.9011
19,45,15.792,7.0170999,1,1,3.8462999,3,1,74.08387,5.1553144,77.701408
19,46,-12.195,-8.6866999,0,1,3.8462999,3,2,74.08387,5.1553144,69.605606
19,47,-6.2304997,11.15,1,1,3.8462999,3,2,74.08387,5.1553144,79.832047
19,48,17.348999,8.6701002,1,1,3.8462999,3,1,74.08387,5.1553144,78.553581
19,49,.73536003,8.6701002,1,1,3.8462999,3,1,74.08387,5.1553144,78.553581
19,50,4.0267,-2.0746,1,1,3.8462999,3,1,74.08387,5.1553144,73.014351
19,51,5.4434004,11.15,0,1,3.8462999,3,1,74.08387,5.1553144,79.832047
19,52,-15.267,2.8845,1,1,3.8462999,3,2,74.08387,5.1553144,75.570923
19,53,16.618,13.629,0,1,3.8462999,3,1,74.08387,5.1553144,81.110046
19,54,2.6131999,2.8845,1,1,3.8462999,3,1,74.08387,5.1553144,75.570923
19,55,-6.9951,-3.7276001,0,1,3.8462999,3,2,74.08387,5.1553144,72.162178
20,1,-9.3937998,2.8845,0,1,4.4103999,3,2,52.940556,4.8057475,54.326775
20,2,8.9657001,24.374001,0,1,4.4103999,3,1,52.940556,4.8057475,64.654083
20,3,1.9414999,7.0170999,0,1,4.4103999,3,1,52.940556,4.8057475,56.312798
20,4,2.6131999,-9.5131998,1,1,4.4103999,3,3,52.940556,4.8057475,48.368752
20,5,-2.6515999,-1.2479999,0,1,4.4103999,3,1,52.940556,4.8057475,52.340797
20,6,12.405,-.42151999,1,1,4.4103999,3,1,52.940556,4.8057475,52.737984
20,7,-6.2304997,-.42151999,1,1,4.4103999,3,3,52.940556,4.8057475,52.737984
20,8,18.138,9.4967003,1,1,4.4103999,3,1,52.940556,4.8057475,57.504429
20,9,.73536003,-8.6866999,0,1,4.4103999,3,3,52.940556,4.8057475,48.765945
20,10,4.7818999,-10.34,0,1,4.4103999,3,3,52.940556,4.8057475,47.971413
20,11,13.747,.40499002,0,1,4.4103999,3,2,52.940556,4.8057475,53.135185
20,12,-22.917,-13.646,0,1,4.4103999,3,3,52.940556,4.8057475,46.382633
20,13,-.62088001,.40499002,1,1,4.4103999,3,2,52.940556,4.8057475,53.135185
20,14,13.101,11.15,0,1,4.4103999,3,1,52.940556,4.8057475,58.298965
20,15,-4.198,-5.3806,1,1,4.4103999,3,2,52.940556,4.8057475,50.354774
20,16,.73536003,-9.5131998,1,1,4.4103999,3,2,52.940556,4.8057475,48.368752
20,17,5.4434004,-6.2070999,0,1,4.4103999,3,2,52.940556,4.8057475,49.957581
20,18,13.101,15.282001,1,1,4.4103999,3,1,52.940556,4.8057475,60.284698
20,19,-1.2908,7.0170999,1,1,4.4103999,3,2,52.940556,4.8057475,56.312798
20,20,-1.9761001,-6.2070999,1,1,4.4103999,3,3,52.940556,4.8057475,49.957581
20,21,11.094,5.3640995,0,1,4.4103999,3,1,52.940556,4.8057475,55.518406
20,22,10.396,19.414999,0,1,4.4103999,3,1,52.940556,4.8057475,62.270912
20,23,-2.6515999,-.42151999,0,1,4.4103999,3,2,52.940556,4.8057475,52.737984
20,24,-3.3884001,7.0170999,1,1,4.4103999,3,2,52.940556,4.8057475,56.312798
20,25,1.3406999,2.8845,0,1,4.4103999,3,1,52.940556,4.8057475,54.326775
20,26,16.618,23.547001,0,1,4.4103999,3,1,52.940556,4.8057475,64.256653
20,27,16.618,16.109001,1,1,4.4103999,3,1,52.940556,4.8057475,60.682137
20,28,12.405,14.456,1,1,4.4103999,3,2,52.940556,4.8057475,59.887745
20,29,6.7876,.40499002,1,1,4.4103999,3,2,52.940556,4.8057475,53.135185
20,30,12.405,16.109001,1,1,4.4103999,3,1,52.940556,4.8057475,60.682137
20,31,15.792,23.547001,1,1,4.4103999,3,1,52.940556,4.8057475,64.256653
20,32,1.9414999,7.8435998,0,1,4.4103999,3,2,52.940556,4.8057475,56.709991
20,33,6.1072998,5.3640995,0,1,4.4103999,3,2,52.940556,4.8057475,55.518406
20,34,12.405,6.1905999,0,1,4.4103999,3,1,52.940556,4.8057475,55.9156
20,35,8.9657001,8.6701002,0,1,4.4103999,3,1,52.940556,4.8057475,57.107185
20,36,10.396,16.109001,0,1,4.4103999,3,1,52.940556,4.8057475,60.682137
20,37,-1.9761001,.40499002,1,1,4.4103999,3,2,52.940556,4.8057475,53.135185
20,38,9.6758995,-9.5131998,0,1,4.4103999,3,2,52.940556,4.8057475,48.368752
20,39,3.2807002,2.0580001,1,1,4.4103999,3,2,52.940556,4.8057475,53.929577
21,1,-4.198,-10.34,1,3,2.0127001,3,3,45.018543,5.2178535,39.623283
21,2,6.7876,2.8845,1,3,2.0127001,3,1,45.018543,5.2178535,46.523632
